,cluster
547,1
548,1
549,0
550,0
551,2
552,0
553,0
554,1
555,1
556,1
557,0
558,2
559,2
560,1
561,2
562,1
563,2
564,1
565,0
566,0
567,0
568,2
569,1
570,0
571,1
572,0
573,2
574,2
575,1
576,2
577,2
578,0
579,1
580,1
581,0
582,1
583,2
584,1
585,0
586,1
587,2
588,0
589,1
590,1
591,2
592,2
593,1
594,0
595,1
596,2
597,0
598,2
599,1
600,0
601,1
602,1
603,0
604,1
605,0
606,0
607,0
608,0
609,0
610,0
611,1
612,0
613,1
614,0
615,1
616,0
617,2
618,2
619,0
620,0
621,1
622,2
623,1
624,0
625,2
626,1
627,1
628,1
629,1
630,1
631,0
632,2
633,2
634,0
635,1
636,0
637,1
638,2
639,2
640,0
641,2
642,2
643,2
644,2
645,1
646,2
647,2
648,0
649,1
650,0
651,1
652,0
653,2
654,1
655,1
656,2
657,2
658,1
659,0
660,0
661,0
662,1
663,2
664,1
665,0
666,2
667,1
668,1
669,2
670,2
671,1
672,2
673,2
674,0
675,2
676,0
677,2
678,2
679,1
680,2
681,0
682,2
683,0
684,0
685,1
686,0
687,1
688,2
689,1
690,0
691,0
692,1
693,2
694,0
695,1
696,1
697,1
698,2
699,1
700,0
701,2
702,0
703,1
704,0
705,1
706,1
707,1
708,1
709,1
710,0
711,1
712,2
713,2
714,1
715,0
716,1
717,0
718,2
719,2
720,2
721,0
722,2
723,0
724,0
725,1
726,1
727,1
728,2
729,1
730,0
731,1
732,2
733,1
734,0
735,1
736,0
737,0
738,1
739,0
740,1
741,0
742,2
743,2
744,0
745,2
746,0
747,1
748,0
749,2
750,2
751,2
752,1
753,0
754,0
755,0
756,0
757,0
758,0
759,1
760,2
761,2
762,1
763,0
764,0
765,1
766,2
767,0
768,2
769,1
770,0
771,0
772,2
773,2
774,0
775,0
776,1
777,1
778,0
779,0
780,1
781,2
782,2
783,2
784,2
785,1
786,2
787,0
788,1
789,1
790,0
791,0
792,1
793,1
794,1
795,0
796,2
797,1
798,0
799,1
800,0
801,0
802,2
803,2
804,2
805,2
806,0
807,0
808,2
809,1
810,0
811,0
812,2
813,0
814,0
815,1
816,2
817,1
818,2
819,2
820,2
821,2
822,0
823,0
824,0
825,2
826,0
827,0
828,1
829,0
830,1
831,0
832,2
833,2
834,1
835,0
836,0
837,2
838,0
839,1
840,0
841,1
842,1
843,0
844,0
845,2
846,2
847,1
848,1
849,1
850,1
851,2
852,1
853,1
854,0
855,0
856,1
857,2
858,1
859,1
860,1
861,1
862,2
863,1
864,1
865,0
866,2
867,1
868,0
869,1
870,0
871,1
872,1
873,0
874,0
875,0
876,0
877,2
878,0
879,1
880,1
881,1
882,0
883,0
884,1
885,1
886,1
887,2
888,1
889,1
890,2
891,2
892,0
893,0
894,0
895,2
896,1
897,1
898,2
899,1
900,0
901,0
902,1
903,2
904,1
905,0
906,0
907,2
908,1
909,1
910,0
911,0
912,0
913,0
914,2
915,2
916,0
917,2
918,0
919,2
920,1
921,0
922,0
923,2
924,0
925,2
926,2
927,1
928,1
929,1
930,0
931,0
932,0
933,0
934,1
935,0
936,2
937,1
938,0
939,0
940,0
941,1
942,1
943,0
944,1
945,2
946,0
947,2
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,1
956,1
957,1
958,1
959,1
960,0
961,0
962,0
963,0
964,0
965,0
966,1
967,1
968,0
969,0
970,1
971,0
972,1
973,1
974,2
975,2
976,1
977,0
978,1
979,1
980,2
981,0
982,1
983,0
984,2
985,1
986,1
987,2
988,2
989,0
990,1
991,0
992,1
993,1
994,2
995,0
996,0
997,2
998,0
999,1
1000,1
1001,0
1002,1
1003,0
1004,1
1005,0
1006,0
1007,1
1008,1
1009,0
1010,1
1011,0
1012,0
1013,0
1014,2
1015,0
1016,2
1017,1
1018,0
1019,0
1020,0
1021,1
1022,0
1023,1
1024,0
1025,0
1026,2
1027,2
1028,2
1029,1
1030,1
1031,2
1032,2
1033,1
1034,1
1035,1
1036,1
1037,1
1038,2
1039,2
1040,0
1041,2
1042,1
1043,2
1044,1
1045,1
1046,0
1047,1
1048,1
1049,2
1050,0
1051,0
1052,0
1053,1
1054,2
1055,0
1056,2
1057,0
1058,1
1059,1
1060,0
1061,1
1062,0
1063,1
1064,1
1065,0
1066,0
1067,0
1068,1
1069,2
1070,0
1071,0
1072,0
1073,0
1074,2
1075,0
1076,1
1077,2
1078,1
1079,0
1080,1
1081,2
1082,2
1083,1
1084,2
1085,1
1086,2
1087,0
1088,2
1089,0
1090,2
1091,0
1092,1
1093,2
1094,2
1095,2
1096,1
1097,0
1098,0
1099,2
1100,1
1101,0
1102,2
1103,1
1104,0
1105,1
1106,0
1107,2
1108,0
1109,0
1110,2
1111,0
1112,0
1113,2
1114,0
1115,1
1116,1
1117,0
1118,0
1119,0
1120,0
1121,1
1122,0
1123,1
1124,0
1125,1
1126,2
1127,0
1128,0
1129,1
1130,2
1131,1
1132,2
1133,2
1134,1
1135,2
1136,0
1137,1
1138,1
1139,0
1140,0
1141,0
1142,0
1143,1
1144,1
1145,1
1146,0
1147,2
1148,1
1149,1
1150,0
1151,2
1152,0
1153,1
1154,1
1155,1
1156,0
1157,1
1158,2
1159,1
1160,1
1161,1
1162,1
1163,1
1164,2
1165,0
1166,0
1167,1
1168,1
1169,2
1170,0
1171,1
1172,2
1173,0
1174,1
1175,0
1176,1
1177,1
1178,1
1179,1
1180,1
1181,0
1182,2
1183,0
1184,1
1185,0
1186,0
1187,0
1188,0
1189,2
1190,2
1191,2
1192,0
1193,1
1194,2
1195,2
1196,1
1197,1
1198,2
1199,2
1200,2
1201,2
1202,1
1203,0
1204,2
1205,0
1206,0
1207,2
1208,2
1209,0
1210,1
1211,1
1212,1
1213,0
1214,1
1215,1
1216,0
1217,2
1218,1
1219,1
1220,2
1221,0
1222,1
1223,0
1224,0
1225,0
1226,2
1227,1
1228,0
1229,1
1230,2
1231,0
1232,1
1233,2
1234,2
1235,1
1236,1
1237,0
1238,0
1239,1
1240,0
1241,2
1242,1
1243,1
1244,2
1245,1
1246,0
1247,2
1248,0
1249,0
1250,0
1251,2
1252,0
1253,1
1254,2
1255,1
1256,0
1257,1
1258,1
1259,2
1260,0
1261,2
1262,1
1263,2
1264,2
1265,0
1266,1
1267,1
1268,0
1269,2
1270,2
1271,1
1272,2
1273,1
1274,2
1275,1
1276,1
1277,0
1278,0
1279,0
1280,2
1281,1
1282,2
1283,2
1284,1
1285,0
1286,2
1287,1
1288,1
1289,1
1290,1
1291,2
1292,2
1293,0
1294,0
1295,2
1296,0
1297,0
1298,1
1299,0
1300,1
1301,2
1302,1
1303,0
1304,1
1305,1
1306,1
1307,0
1308,0
1309,2
1310,0
1311,1
1312,1
1313,0
1314,1
1315,0
1316,2
1317,0
1318,0
1319,2
1320,2
1321,0
1322,1
1323,2
1324,1
1325,1
1326,0
1327,2
1328,1
1329,2
1330,2
1331,2
1332,1
1333,1
1334,2
1335,0
1336,2
1337,2
1338,2
1339,2
1340,2
1341,1
1342,2
1343,1
1344,1
1345,0
1346,0
1347,0
1348,1
1349,2
1350,1
1351,1
1352,0
1353,1
1354,1
1355,0
1356,0
1357,1
1358,0
1359,2
1360,0
1361,1
1362,1
1363,0
1364,0
1365,0
1366,0
1367,0
1368,0
1369,1
1370,0
1371,2
1372,0
1373,1
1374,0
1375,0
1376,0
1377,1
1378,1
1379,1
1380,1
1381,2
1382,1
1383,0
1384,2
1385,1
1386,1
1387,0
1388,0
1389,0
1390,2
1391,2
1392,0
1393,1
1394,0
1395,0
1396,0
1397,2
1398,0
1399,2
1400,1
1401,2
1402,0
1403,1
1404,0
1405,0
1406,1
1407,0
1408,1
1409,2
1410,2
1411,0
1412,0
1413,0
1414,0
1415,1
1416,0
1417,0
1418,0
1419,2
1420,1
1421,1
1422,1
1423,0
1424,2
1425,0
1426,1
1427,0
1428,2
1429,0
1430,0
1431,1
1432,0
1433,1
1434,1
1435,0
1436,0
1437,0
1438,2
1439,0
1440,2
1441,1
1442,2
1443,1
1444,0
1445,0
1446,1
1447,1
1448,2
1449,1
1450,1
1451,1
1452,0
1453,1
1454,1
1455,0
1456,0
1457,1
1458,0
1459,1
1460,2
1461,2
1462,1
1463,2
1464,2
1465,2
1466,1
1467,2
1468,2
1469,1
1470,0
1471,0
1472,2
1473,0
1474,1
1475,0
1476,0
1477,0
1478,1
1479,2
1480,0
1481,1
1482,1
1483,0
1484,2
1485,0
1486,0
1487,0
1488,0
1489,1
1490,2
1491,2
1492,0
1493,1
1494,0
1495,1
1496,2
1497,0
1498,0
1499,0
